generic_name,kind,severity,field,status,requires_user_approval,summary,sources,current_value,proposed_value
progabide,proposed_row_update,medium,mechanism_source,proposed,False,Primary PubMed pharmacology evidence better supports the mechanism cell.,https://pubmed.ncbi.nlm.nih.gov/6121050/; https://pubchem.ncbi.nlm.nih.gov/compound/44115,NCBI PubChem pharmacology records,NCBI PubChem pharmacology records; PubMed Lloyd 1982 GABA receptor pharmacology study
progabide,proposed_row_update,medium,alternate_generic_names,proposed,False,Important aliases/development codes are missing.,https://meshb.nlm.nih.gov/record/ui?ui=C017985; https://pubchem.ncbi.nlm.nih.gov/compound/44115,,halogabide; SL 76002; SL-76002; SL-76.002
progabide,proposed_row_update,medium,trade_names,proposed,False,Gabrene is verified; Gabren is also listed as a synonym/brand-like alias in NCBI/PubChem records.,https://meshb.nlm.nih.gov/record/ui?ui=C017985; https://pubchem.ncbi.nlm.nih.gov/compound/44115,Gabrene,Gabrene; Gabren
progabide,proposed_row_update,medium,pubmed_search_aliases,proposed,False,Add search aliases to prevent duplicate rows and improve PubMed retrieval.,https://meshb.nlm.nih.gov/record/ui?ui=C017985; https://pubchem.ncbi.nlm.nih.gov/compound/44115,,Gabrene; Gabren; halogabide; SL 76002; SL-76002; SL-76.002
progabide,proposed_row_update,medium,fda_black_box_warning,proposed,False,DailyMed is not permissible for boxed-warning verification.,https://open.fda.gov/apis/drug/label/; https://api.fda.gov/drug/label.json?search=progabide&limit=1; https://api.fda.gov/drug/label.json?search=Gabrene&limit=1,No current FDA/DailyMed label identified.,No current FDA/openFDA label identified.
progabide,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,Use FDA/openFDA source wording and include key aliases.,https://open.fda.gov/apis/drug/label/; https://api.fda.gov/drug/label.json?search=progabide&limit=1; https://api.fda.gov/drug/label.json?search=Gabrene&limit=1,FDA/DailyMed search on 05-20-2026: no current label found for terms [progabide; Gabrene].,FDA/openFDA label API search on 05-20-2026: no current FDA label found for terms [progabide; Gabrene; Gabren; SL 76002].
progabide,proposed_row_update,medium,evidence_sources,proposed,False,Replace DailyMed with FDA/openFDA and name PubMed RCT evidence. French authorization facts remain source-limited under the allowed-domain list.,https://open.fda.gov/apis/drug/label/; https://pubmed.ncbi.nlm.nih.gov/6121050/; https://pubmed.ncbi.nlm.nih.gov/6383790/; https://pubmed.ncbi.nlm.nih.gov/6357772/; https://pubmed.ncbi.nlm.nih.gov/6403342/,NCBI PubChem pharmacology records; FDA/DailyMed labeling; ANSM French medicines directory,NCBI/PubMed and NCBI PubChem pharmacology records; FDA/openFDA labeling; PubMed placebo-controlled trial reports; ANSM French medicines directory for French authorization facts only if an allowed source URL is retained.
progabide,proposed_row_update,medium,mechanism_source,proposed,False,Add primary PubMed pharmacology evidence for GABA receptor agonist activity.,https://pubmed.ncbi.nlm.nih.gov/6121050/; https://pubchem.ncbi.nlm.nih.gov/compound/44115,NCBI PubChem pharmacology records,NCBI PubChem pharmacology records; PubMed Lloyd 1982 GABA receptor pharmacology study
progabide,proposed_row_update,medium,adverse_symptoms_percentages,proposed,False,"Historical RCT adverse-event counts exist, so the current wording is too absolute and the '0%' phrasing is potentially misleading.",https://pubmed.ncbi.nlm.nih.gov/6383790/; https://pubmed.ncbi.nlm.nih.gov/6403342/; https://pubmed.ncbi.nlm.nih.gov/3098923/,Evidence availability: no reliable FDA/RCT symptom percentages found (0% usable quantified current data located),"Evidence availability: limited historical RCT adverse-event counts exist, but no current FDA-label or harmonized placebo-adjusted symptom-percentage table was identified."
progabide,proposed_row_update,medium,enzyme_inducing_or_inhibiting,proposed,False,More specific wording is supported by PubMed evidence.,https://pubmed.ncbi.nlm.nih.gov/3098923/; https://pmc.ncbi.nlm.nih.gov/articles/PMC1029073/; https://pubmed.ncbi.nlm.nih.gov/3191894/; https://pubmed.ncbi.nlm.nih.gov/8222491/,Limited data; hepatic metabolism and interaction concerns reported,"Limited data; hepatic-enzyme elevations and clinically relevant interaction concerns reported, including effects on phenytoin/carbamazepine metabolism and microsomal epoxide hydrolase inhibition."
repository corticotropin,fact_check,medium,enzyme_inducing_or_inhibiting,missing_source,True,The FDA label supports the diuretic/electrolyte interaction and states formal drug-drug interaction studies have not been performed. I did not find FDA-label support for the stronger statement that it is not a CYP inducer/inhibitor.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,Not a CYP inducer/inhibitor; FDA label notes steroidogenic/electrolyte effects and that Acthar Gel may accentuate electrolyte loss associated with diuretics.,Formal drug-drug interaction studies have not been performed; FDA label states Acthar Gel may accentuate the electrolyte loss associated with diuretic therapy. No FDA-label CYP induction/inhibition interaction was identified.
repository corticotropin,fact_check,high,evidence_sources,incorrect,False,The current source field relies on DailyMed and duplicates FDA/DailyMed labeling. Replace with trusted FDA/NCBI/PubMed sources that support the row facts and RCT context.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf; https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103; https://www.ncbi.nlm.nih.gov/sites/entrez?Cmd=DetailsSearch&Db=mesh&Term=%22Adrenocorticotropic+Hormone%22%5BMeSH+Terms%5D; https://pubmed.ncbi.nlm.nih.gov/34902005/,FDA/DailyMed Acthar Gel label (https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30); FDA orphan drug designation/approval record for repository corticotropin/adrenocorticotropic hormone (https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103); FDA/DailyMed labeling,"FDA Acthar Gel label, NDA 008372/S-074, revised 02/2024 (https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf); FDA orphan drug designation/approval record for repository corticotropin/adrenocorticotropic hormone, H.P. Acthar Gel, infantile spasms marketing approval 10/15/2010 (https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103); NCBI MeSH Adrenocorticotropic Hormone entry terms for ACTH/corticotropin aliases (https://www.ncbi.nlm.nih.gov/sites/entrez?Cmd=DetailsSearch&Db=mesh&Term=%22Adrenocorticotropic+Hormone%22%5BMeSH+Terms%5D); Tran et al. 2022 scoping review, PMID 34902005, for corticotropin RCT context (https://pubmed.ncbi.nlm.nih.gov/34902005/)."
repository corticotropin,fact_check,medium,major_organ_for_metabolism,missing_source,True,The label supports limited/unknown pharmacokinetics and adrenal cortical effects. The comparison to a conventional hepatic/renal ASM metabolism profile is an inference not directly sourced in the row.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,Limited/unknown; peptide hormone mixture with adrenal cortical target effects rather than a conventional hepatic/renal ASM metabolism profile,Limited/unknown; FDA label states pharmacokinetics of Acthar Gel have not been adequately characterized and describes Acthar Gel as a naturally sourced complex mixture of adrenocorticotropic hormone analogs and other pituitary peptides with adrenal cortical effects.
repository corticotropin,fact_check,high,mechanism_source,incorrect,False,DailyMed should be replaced with the FDA accessdata label source.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,FDA/DailyMed Acthar Gel label (https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30),"FDA Acthar Gel label, NDA 008372/S-074, section 12.1 Mechanism of Action (https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf)"
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"The trial intervention is melatonin supplementation for infantile epileptic spasms syndrome, not repository corticotropin/ACTH.",https://pubmed.ncbi.nlm.nih.gov/37909654/,https://pubmed.ncbi.nlm.nih.gov/37909654/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"This is a melatonin protocol, not repository corticotropin/ACTH efficacy evidence.",https://pubmed.ncbi.nlm.nih.gov/35788069/,https://pubmed.ncbi.nlm.nih.gov/35788069/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"Primary intervention is flunarizine add-on therapy in children with infantile spasms, not repository corticotropin/ACTH.",https://pubmed.ncbi.nlm.nih.gov/22889307/,https://pubmed.ncbi.nlm.nih.gov/22889307/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"Study concerns magnesium effects on endogenous ACTH secretion and sleep physiology in men, not repository corticotropin treatment for seizures.",https://pubmed.ncbi.nlm.nih.gov/9683002/,https://pubmed.ncbi.nlm.nih.gov/9683002/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"Trial is about valproate, not repository corticotropin/ACTH as the tested intervention.",https://pubmed.ncbi.nlm.nih.gov/3939740/,https://pubmed.ncbi.nlm.nih.gov/3939740/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,not_placebo_rct,True,"This is a randomized double-blind comparison of ACTH versus prednisone with placebo/double-dummy elements, but it lacks a placebo-only efficacy control arm and is outside the row's placebo-controlled RCT outcome section.",https://pubmed.ncbi.nlm.nih.gov/6312008/,https://pubmed.ncbi.nlm.nih.gov/6312008/,Do not add to placebo-controlled epilepsy RCT links; may be cited only as non-qualifying active-comparator evidence if project scope allows.
repository corticotropin,rct_link_check,high,pubmed_phase_ii_iii_rct_links,wrong_drug,True,"Study uses an ACTH fragment in an ECT memory context, not repository corticotropin/Acthar for epilepsy or infantile spasms.",https://pubmed.ncbi.nlm.nih.gov/193359/,https://pubmed.ncbi.nlm.nih.gov/193359/,Do not add to repository corticotropin placebo-controlled RCT links.
repository corticotropin,outcome_check,info,diff_50_responder_maximum_effective_dose,not_applicable,False,"No qualifying placebo-controlled epilepsy RCT with an RR50 endpoint was identified for repository corticotropin/ACTH in infantile spasms. FDA-labeled infantile-spasms trials use active comparator or dose comparison and responder definitions based on spasm cessation plus hypsarrhythmia resolution, not RR50 versus placebo.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf; https://pubmed.ncbi.nlm.nih.gov/34902005/,N/A,N/A
repository corticotropin,outcome_check,info,diff_median_pct_change_maximum_effective_dose,not_applicable,False,No qualifying placebo-controlled epilepsy RCT with median percent seizure-change outcome was identified for this row. Retain N/A.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf; https://pubmed.ncbi.nlm.nih.gov/34902005/,N/A,N/A
repository corticotropin,outcome_check,info,diff_seizure_freedom_maximum_effective_dose,not_applicable,False,"No qualifying placebo-controlled epilepsy RCT with placebo-differential seizure freedom was identified. FDA-labeled response data are from ACTH-vs-prednisone and dose-comparison infantile-spasms studies, not placebo-controlled epilepsy studies.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf; https://pubmed.ncbi.nlm.nih.gov/34902005/,N/A,N/A
repository corticotropin,black_box_warning,high,fda_black_box_warning,incorrect,False,"The no-boxed-warning conclusion is supported by the FDA accessdata label for Acthar Gel, which contains warnings and precautions but no boxed-warning section or boxed-warning text. The current row wording and source rely on DailyMed, which is not permissible for this field.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,No FDA boxed warning identified in selected current DailyMed label.,No FDA boxed warning identified in FDA Acthar Gel prescribing information.
repository corticotropin,proposed_row_update,medium,evidence_sources,proposed,False,Use trusted FDA/NCBI/PubMed sources and remove DailyMed from the source list.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf; https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103; https://www.ncbi.nlm.nih.gov/sites/entrez?Cmd=DetailsSearch&Db=mesh&Term=%22Adrenocorticotropic+Hormone%22%5BMeSH+Terms%5D; https://pubmed.ncbi.nlm.nih.gov/34902005/,FDA/DailyMed Acthar Gel label (https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30); FDA orphan drug designation/approval record for repository corticotropin/adrenocorticotropic hormone (https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103); FDA/DailyMed labeling,"FDA Acthar Gel label, NDA 008372/S-074, revised 02/2024 (https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf); FDA orphan drug designation/approval record for repository corticotropin/adrenocorticotropic hormone, H.P. Acthar Gel, infantile spasms marketing approval 10/15/2010 (https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=168103); NCBI MeSH Adrenocorticotropic Hormone entry terms for ACTH/corticotropin aliases (https://www.ncbi.nlm.nih.gov/sites/entrez?Cmd=DetailsSearch&Db=mesh&Term=%22Adrenocorticotropic+Hormone%22%5BMeSH+Terms%5D); Tran et al. 2022 scoping review, PMID 34902005, for corticotropin RCT context (https://pubmed.ncbi.nlm.nih.gov/34902005/)."
repository corticotropin,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,DailyMed is not permissible for FDA boxed-warning verification; use FDA accessdata labeling.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30; published=Dec 08, 2025; title=ACTHAR (REPOSITORY CORTICOTROPIN) INJECTION ACTHAR (REPOSITORY CORTICOTROPIN) INJECTION [MALLINCKRODT ARD LLC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30","FDA Acthar Gel label, NDA 008372/S-074, revised 02/2024; status=no_boxed_warning_identified_in_fda_label; url=https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf"
repository corticotropin,proposed_row_update,medium,mechanism_source,proposed,False,Replace DailyMed with the FDA accessdata label source.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf,FDA/DailyMed Acthar Gel label (https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30),"FDA Acthar Gel label, NDA 008372/S-074, section 12.1 Mechanism of Action (https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/008372s074lbl.pdf)"
